annotation_id,review_id,cleaned_review_text,rating,human_label,notes
211,37cb8ee099a6a1288cfb03fa454b26ed4f04472efbafa4911948cb22a2c9a21e,No problems works well,5.0,NO_COMPLAINT,
212,906421150760e0fa80348806b72fb3bd68505f6a5d0fdce659d03db7fb094155,"The headphone band while snug is not too tight. The company who make/distributes them sent an email that was really helpful in fitting the speakers within the band. I just got them today and used them when I took my Sunday afternoon nap :) they worked better than I thought they would. The speakers work just fine, they don't have that hard lumpiness that you get with earbuds, the band w/speakers were comfortable, the sound was good, a bit muffled, but I turned up the volume to compensate which worked fine, the length of the cord was just right. Overall an excellent product.",5.0,FIT_COMPATIBILITY,
213,754ca63b7e49580e6560e67821cb63db153809bcd85bbeead087ebd80499cd58,First look. The update doesn't work. That's key. I'll update in a bit on this. The other issue is that the precision of the voice is poor to less than poor. The pluses: the fit of the earpieces are better than Apple and others; The cord is high quality. The various levels of sound canceling is overall good. Way less than Bose; but that's not the expectation. I rate this an overall pretty good. The 2-star rating is based on the inability to update when it says there is an update; and that the mic is overall poor out of the box. Libertone is known for high quality -the first edition of the Q adapt is below standard on first out of the box. I'll see how it goes in the next days. Update: After a bit of use; the overall level is good. The case provided might as well be trashed - the headset does NOT fit in it. PERIOD. It's kinda odd as it's a nice case. The other input I would provide is that it blanks out .. waiting to see if it's systemic.,2.0,FUNCTIONALITY,
214,ce2d8087f476fc7d07512cd60dde0ba5628163ba1d8fb6293ab69ff655e7002b,"I had a pair of Bose headphones, where one side always sounded like it wasn't quite as balanced as the other. They finally fell apart, so I searched for a new pair and found these Philips headphones. All I can say is that I should have bought these a long time ago. These Philips are wonderful and I am so glad I found them on Amazon. They are also very comfortable. I'm very happy with my purchase.",5.0,BUILD_QUALITY,
215,af32825489f0066f6e80a6f4621c33b602cd7a86f2c39ed82ca15457371ebfc9,It is sounds like there is a screen between the earbuds and your ears. Terrible.,2.0,OTHER,
216,c721f69380791efebe82ad47c5e708c907577dd527409b8918848cfc4311583d,"It has taken me ten years to collect my thought from this purchase. Only kidding, I saw that the review was incomplete and my OCD wouldn't let it go. I'm big on audio books, so this little goodie did the trick. Unfortunately, it has one of those 'too small to use except for Treo' jacks. It's great for hands-free use, and as I said above, audiobooks. Doesn't hurt my ears, but the sound is tinny. If you still *have* a treo, you'll recall its a little heavy. The little microphone clip helps control the chaos of the earphone (just one, not earphoneS), but if you drop the Treo it also acts like a bungee, saving your device. Yeah, ten years late, but still a great purchase.",4.0,NO_COMPLAINT,
217,0628b8fff4416ea023de1dc67683b5b6658741898df809630d8e41eab5a6a7f7,"The sound and quality are reasonably good, and the noise-cancelling exceeded my expectations; however, the frequent disconnection between the left and right headphones when listening to music in a general room is quite irritating. There is very little one can do to limit interference coming from smart watches, cell phones, computers, routers, etc. If the pairing process is improved in later renditions of the model, they will acquire significantly higher value. As of right now, they are convenient, sleek, comfortable, and sound fine. Update: The charging block does not appear to be working. If it is, then the headphones have an extraordinarily short lifespan, or maybe one of the pieces just arrived broken. For a new technology, that's really something that should be tested on every product before sending them out.",3.0,SHIPPING,
218,0dbf373effe019de59bfaf16bfd69e22bc0dc256f77903ffc03629cbfe4812bd,Product stopped working. Will not purchase again.,2.0,FUNCTIONALITY,
219,d256b9de55f4f833b13afe4956cf4da4b44ea0cd8a5f61e86ba94793fa784288,"terrible! left ear bud would never charge. ordered a replacement & had the same problem. spoke with customer service who walked me through all of the same ""fixes"" I had tried multiple times from researching google and youtube. still doesn't work. returned both, ordered Beats, work great right out of the box",1.0,FUNCTIONALITY,
220,06aadec7c1209543fa3d6cfed6190738393db32e65f2c32da9ffd66cbecc0875,Works great! And I love that I can connect via bluetooth as well.,5.0,NO_COMPLAINT,
221,ffd60899e499d953898143117db5648746baecd7d0907dd2df0b449c303a8798,"Exactly as expected. Decent build quality, connected to my phone easily. I have a phone with apt-x and the sound quality is still not that great. For this price they are fine. Bass is present and not lacking. the mids and highs aren't the worst I have heard. details are quite lacking in the music though. However, I got them to sound very good though using Viper4Android.",4.0,NO_COMPLAINT,
222,4b9b01ce81c3a7e062e6cb30999d6e99d73a7af23aabe238336b36e33b6cfb14,Sweat right through them. Stopped working in less than 2 months.,2.0,FUNCTIONALITY,
223,33de2f600ea5e8001b0527dea65e54249fb8c51bee6b0fe4a6203c7a02af83f5,It's well made and doesn't tangle as much as other Headsets. Sound quality is little better than average... Over all great buy.,5.0,NO_COMPLAINT,
224,954e2cd44db909cbb0284c47c8a99e05cc8021239aa9bf8635692adf7d112da2,Arrived broken- piece of plastic that loops over your ear was not properly aligned,1.0,SHIPPING,
225,e529e4eb6afa718e0533b4d9d992b36dd935c112038e529f5e2e44748af4b142,Edit: item stopped working a little after a month and seller was unreachable! Beware:( purchase at your own risk Super light weight and awesome battery life. I was just going to use it for when I go out running but now I find myself using it for daily use since the sound quality is nice and clear. Stays on really well and pretty comfortable too! I’ve had it for a little over a week and only had to charge it once so far.,1.0,FUNCTIONALITY,
226,a1dd177cfb5c3987f24ef7111ec3e0429970c142d1269695d1fe14cbd1e87a43,The fell of into the swimming pool and I was able to grab them about two feet down dried them of and still worked. They also have great sound and battery life much better than any of the previous 6 different brands I've bought. The good is that the second and third best give me more than 16 hours of talk and listening time.,5.0,NO_COMPLAINT,
227,5622638cccd2f4b1be304187c479e13baca00d1bf0223bf986aa83746d50dae3,They didn’t work at first but Bluetooth wasnt on. Even though they are wired you need to turn on Bluetooth for them to work. It came with no instructions.,5.0,USABILITY_SETUP,
228,5839c2656b41ce8167149957d820d4307c30abac831d309b967242ec6c7e720b,"These open-back cans are one of the best pairs of headphones I've ever used. With massive and beautifully accurate soundstage, these cans are perfect for listening to most types of music, and, when combined with an in-line microphone, they make an excellent gaming headset. The Perfect: - The open-back nature of this line of headphones provides a much more &#34;roomy&#34; and open listening experience. That is, these headphones emulate the sound of a large room or auditorium much better than, say, the ATH M-series, which, while being an excellent closed-back headphone series, feels like the sound is being pumped right into your brain. Because of this roominess, you'll experience better soundstage. You'll be able to hear not only the magnitude and tone of the sound, but also a more accurate representation of the spatial location of the sound, which is what makes it great for gaming and for listening to music with a lot of unique instruments, i.e., jazz, orchestral, etc. - The earpads are slightly larger than your normal over-ear headphone, but with good reason. Since your entire ear, or at least almost all of it, will naturally fit within it, less force is required to keep the phones positioned. As a result, these don't squeeze your brain like many studio phones do, and the fabric earpad material makes them comfortable to wear for hours at a time. The Less-than-perfect: - A downside one might experience with these is that they leak a good amount of sound out the back, but that's a characteristic of any open-back headphone. In return for the leakage, you get that excellent soundstage I mentioned earlier. Basically, don't plan on using these at work if you work in a quieter environment, because the leakage is noticeable to anyone sitting up to about 10 ft away. I use these as my home setup's primary headphones and they're quite perfect for the role. The Interesting: - The headband is a bit interesting, at least compared to the headphones I've used before. Instead of a traditional headband, these have pads attached to each can, as seen in the pictures, which gently squeeze your head to keep them positioned properly. Personally, I feel that the squeeze is just tight enough to keep the phones positioned comfortably. Some might think the hold is too loose, but that can easily be remedied by putting a rubber band around the pads to tighten the grip. Bottom Line: If you're looking for an outstanding, roomy-sounding, and comfortable headphone for your home setup, these are the cans for you. If you prefer to be more intimate and closer with your sound, look for closed-back cans.",5.0,FIT_COMPATIBILITY,
